BREWERS_PITCHER,PITCHER_ID,STADIUM,DATE_TIME,BATTER_SIDE,PITCH_TYPE,COUNT,REL_HEIGHT,REL_SIDE,EXTENSION,VELOCITY,INDUCED_VERT_BREAK,HORZ_BREAK,SPIN_RATE,TEMPERATURE,OUTS,PITCH_CALL,PLAY_RESULT
"Seppings, Jack",808952,,2025-05-20 15:18:25.220,,FA,,5.67329,2.98814,,88.73785,18.80157,10.71981,2178.109733,,,,
"Aquino, Patricio",699223,Four Winds Field,2025-05-20 23:07:55.752,R,SL,12,5.406845124,2.233259958,5.948404432,82.907353474,4.315594667,1.133802099,2351.455715623,54,1,"In Play, Out(s)",Field Out
"Aquino, Patricio",699223,Four Winds Field,2025-05-20 23:21:31.652,R,FA,21,5.377434201,2.306834507,5.946780618,91.184536534,13.067308586,12.801967509,2188.445972993,54,1,Foul,
"Aquino, Patricio",699223,Four Winds Field,2025-05-20 23:23:43.709,R,SI,00,5.335211152,2.449039641,5.962106291,91.210631017,8.554442398,22.261412482,2103.86862272,54,1,Ball,
"Aquino, Patricio",699223,Four Winds Field,2025-05-20 23:20:57.965,R,FA,01,5.479558052,2.108550521,5.988431365,91.887504767,13.74534517,14.204790957,2268.183687175,54,1,Ball,
"Aquino, Patricio",699223,Four Winds Field,2025-05-20 23:19:00.044,R,SL,12,5.366166447,2.382194846,5.870239311,83.380684768,4.522582079,2.047887377,2313.424385794,54,0,Ball,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-20 23:45:15.397,L,FA,10,5.695039818,2.52043977,6.128697864,89.856759946,8.293710003,2.559605677,2383.587975434,54,1,"In Play, Out(s)",Field Out
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-20 23:52:16.562,R,SW,01,5.208661024,-2.95842887,6.630794376,74.672785775,0.5068478072,10.504467332,2168.318964667,71,1,"In Play, Out(s)",Field Out
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:13:47.221,L,SL,00,5.876457004,1.365887726,6.192431725,88.741465909,7.104601516,-6.719193559,2682.763321427,54,1,Foul,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-21 00:01:17.946,R,FA,20,5.927406625,1.215926443,6.137943313,89.627803516,9.339610165,4.309294044,2301.810427504,54,0,Swinging Strike,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-20 23:45:54.503,R,SL,00,6.049699607,2.008743275,6.297250744,84.437634569,-1.41354223,-6.091366447,2887.687078164,54,2,Called Strike,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:11:58.500,R,FA,02,5.457748978,1.796219025,6.698755794,95.070550061,14.942715993,0.2548696208,2317.959794308,54,0,Ball,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-20 23:58:48.434,R,FA,21,5.955065153,2.054097228,6.427030465,89.832143993,11.492430228,3.484304073,2438.445222695,54,0,Ball,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-20 23:54:30.803,R,FA,32,5.505981094,-2.599935682,7.023985956,89.523200352,15.613654295,-7.482073132,2075.405901553,71,2,Ball,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:13:18.973,R,SL,32,5.789002511,1.756791516,6.415238203,87.472380006,1.622638624,-10.377819061,2687.923298247,54,0,Swinging Strike,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-21 00:02:15.602,R,FA,31,5.737853141,1.572391333,6.335534587,90.243189148,11.001230469,7.371270548,2368.888177048,54,0,Foul,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-21 00:05:35.442,R,FA,30,5.855692398,1.856759408,6.598518978,89.855631952,10.427954019,3.805941588,2350.605936274,54,0,Ball,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-21 00:05:11.147,L,FA,02,5.419203016,-2.592075141,6.812778,89.548883046,13.880495429,-5.294380513,2094.134195405,71,0,Ball,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-20 23:47:29.507,R,FA,12,5.981828776,1.801022968,6.307340367,89.773347238,8.763375839,1.469671233,2387.9872352,54,2,Ball,
"Sanchez, Dikember",699129,Four Winds Field,2025-05-21 00:06:52.458,R,FA,11,5.84699066,1.322756205,6.463540996,89.166533176,8.956286779,7.027168719,2308.916692056,54,0,Foul,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-21 00:06:36.297,R,FA,01,5.315251654,-2.950319182,6.727654409,89.564080136,13.01234728,-11.642137533,2066.658055196,71,1,Ball,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:12:41.910,R,SL,12,5.84670942,1.505960321,6.396952995,89.93597357,6.376977403,-9.023023323,2607.976906322,54,0,Ball,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-21 00:23:07.087,R,FA,12,5.344774159,-2.871976048,6.624726282,89.161148372,14.618040862,-8.660386508,2059.06310249,71,2,Swinging Strike,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-21 00:18:06.441,R,FC,10,5.232209025,-3.115476337,6.318527957,81.362926006,1.88889946,2.978800325,2161.524410055,71,0,Called Strike,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:17:55.310,R,SL,22,5.688011803,1.526683199,6.392257341,89.610188129,-0.1300045317,-4.501039579,2662.75191552,54,2,Ball,
"Garcia, Sam",822760,Virginia Credit Union Stadium,2025-05-21 00:20:37.114,R,FA,12,5.373365113,-2.832620582,6.68812308,90.384704096,13.1592024,-11.822815601,2095.536986242,71,1,Foul,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:18:20.646,R,SL,32,5.728451064,1.722805948,6.214597735,87.486129815,6.534949472,-7.180469328,2631.537472258,54,2,Swinging Strike,
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-21 00:35:42.264,R,FA,00,5.411140552,1.755578938,6.849370655,95.515707648,15.964588698,2.780335849,2373.830632377,54,1,Ball,
"Birchard, Ryan",804670,,2025-05-20 17:09:38.060,,FA,,6.936115607,-1.166822531,6.827190626,83.79999,22.647274827,4.201913533,1999.332426,,,,
"Sanchez, Dikember",699129,,2025-05-20 16:46:46.780,,SL,,5.554394062,3.199140738,5.424123603,80.03728,1.079498646,-2.107667563,1254.135355,,,,
"Flores, Anthony",800260,,2025-05-20 16:40:48.650,,FA,,5.661814978,-1.932697513,5.600650626,84.12324,10.154223544,-2.998745208,2224.478146,,,,
"Sanchez, Dikember",699129,,2025-05-20 16:46:05.110,,FA,,5.951705018,3.106298842,5.586360626,84.40721,,,2206.265155,,,,
"Gillis, Tanner",828705,,2025-05-21 09:47:11.700,,SI,,5.714024494,2.338534327,7.158259744,87.57403,3.989418789,18.68287745,2306.586172,,,,
"Gillis, Tanner",828705,,2025-05-21 09:47:30.520,,CH,,5.735148927,2.438829864,7.038052781,83.16249,0.6880657803,14.333589391,1854.942272,,,,
"Flores, Anthony",800260,Four Winds Field,2025-05-21 15:21:38.356,R,FA,20,5.245529554,-1.70321185,5.941961339,89.016982691,7.03704632,-3.8727492,2658.568030516,55,1,Ball,
"Flores, Anthony",800260,Four Winds Field,2025-05-21 15:24:32.848,L,SL,12,5.201304795,-1.879556372,5.937004574,85.530726629,1.717609773,9.989270205,2975.676990879,55,2,Swinging Strike,
"Flores, Anthony",800260,Four Winds Field,2025-05-21 15:53:12.583,R,FA,00,5.398622165,-1.738626939,5.809771328,86.826534664,6.353900481,-2.414655738,2632.965817332,55,0,Ball,
"Flores, Anthony",800260,Four Winds Field,2025-05-21 15:58:06.510,R,SL,00,5.226944159,-1.815346873,5.891539076,82.53654776,2.22206636,9.793577056,3051.302320268,55,2,Ball,
"Flores, Anthony",800260,Four Winds Field,2025-05-21 16:15:11.902,R,FA,21,5.285364574,-1.879735317,5.93536314,86.678390962,13.941762189,-5.563659951,2698.765467804,55,1,Swinging Strike,
"Figueroa, Jeferson",689951,Four Winds Field,2025-05-21 16:19:28.256,R,SL,10,5.869099957,1.85615727,5.234441823,81.514417294,1.628271555,-3.284686426,2512.862552368,55,1,Ball,
"Figueroa, Jeferson",689951,Four Winds Field,2025-05-21 16:22:23.493,R,FA,21,5.857299644,1.898912074,5.276159562,91.169754599,18.640383171,10.95775704,2432.967710086,55,2,Swinging Strike,
"Figueroa, Jeferson",689951,Four Winds Field,2025-05-21 16:38:24.601,R,FA,10,5.854848272,1.686314234,5.285567653,91.439286399,21.42449247,10.815561425,2568.182047596,55,0,Ball,
"Figueroa, Jeferson",689951,Four Winds Field,2025-05-21 16:37:17.517,L,FA,10,5.870070586,1.663952474,5.244083606,91.386850532,17.369613725,11.657513765,2512.61697385,55,0,"In Play, Run(s)",Home Run
"Figueroa, Jeferson",689951,Four Winds Field,2025-05-21 16:41:30.570,R,SL,22,5.810680531,2.070982506,5.137972624,82.181917857,-1.579894949,-4.646685547,2343.302629589,55,0,"In Play, Out(s)",Field Out
"Root, Bayden",694843,Four Winds Field,2025-05-21 17:39:35.043,R,SL,11,5.049177944,1.349449448,6.763179112,86.640361732,2.471989112,-5.009366701,2661.887106044,55,2,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-21 17:36:22.969,R,SW,22,5.090948001,1.033704409,6.701098088,85.413906684,1.31269822,-7.331390604,2838.781115167,55,0,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-21 17:35:02.333,R,SW,00,5.07060573,1.137394509,6.74779294,83.330066819,2.396390616,-5.786164159,2670.533576339,55,0,Ball,
"Langhorne, Miles",695680,,2025-05-21 15:16:10.300,,FA,,5.39899,1.37284,,92.18595,16.14422,12.28606,2212.907599,,,,
"Woessner, Tyler",681216,,2025-05-21 15:52:49.940,R,SL,,6.663992186,1.279694021,5.969583603,82.6494,,,,,,Ball,
"Cruz, Stiven",691602,Keesler Federal Park,2025-05-22 01:19:15.965,L,CU,11,6.355681138,0.8122405392,5.890044849,73.312921256,-12.145589039,-12.57483544,2414.915286722,76,1,"In Play, Out(s)",Field Out
"Woessner, Tyler",681216,,2025-05-21 15:49:27.730,R,SL,,6.589325548,1.495563451,6.082233603,81.69138,-1.440452961,-0.4147827292,1164.920633,,,Swinging Strike,
"Woessner, Tyler",681216,,2025-05-21 15:50:03.750,R,FA,,6.667110021,1.465224484,6.514550626,90.04885,15.07865978,13.1272994,2350.097285,,,In Play,
"DeBerry, Jaron",809229,,2025-05-22 14:45:48.640,,FA,,5.315090566,2.209955025,6.955020626,89.73925,10.592836316,5.468972232,2367.986081,,,,
"Sanchez, Dikember",699129,,2025-05-22 15:02:28.690,,CU,,6.255431095,2.844647176,6.025988319,80.07098,-9.585980542,-3.954050529,2745.34859,,,,
"Sanchez, Dikember",699129,,2025-05-22 15:01:48.840,,CU,,6.277245867,2.73767456,5.948008319,80.09975,-8.796652005,-3.762702379,2702.171096,,,,
"DeBerry, Jaron",809229,,2025-05-22 14:39:50.670,,FA,,5.382736416,2.389689468,6.791100626,87.90597,12.358082193,6.238173979,2409.000421,,,,
"DeBerry, Jaron",809229,,2025-05-22 14:50:09.150,,FA,,5.344741211,2.225912509,7.008820626,88.55115,9.144872418,4.091838749,2343.794296,,,,
"Broca, Jesus",695871,,2025-05-22 14:55:27.430,,SI,,5.854839682,-1.821410591,5.454629744,87.57907,11.259671017,-13.13402733,2231.856292,,,,
"Broca, Jesus",695871,,2025-05-22 14:55:41.620,,SL,,5.91668137,-1.717931174,5.016663603,76.02715,-4.789078143,12.116822603,2542.512834,,,,
"Seppings, Jack",808952,Virginia Credit Union Stadium,2025-05-23 01:00:25.758,R,SW,00,5.936769206,2.692567236,6.45936725,80.588329304,-9.838735307,-14.666266688,2685.628054947,67,0,Ball,
"Seppings, Jack",808952,Virginia Credit Union Stadium,2025-05-23 01:01:04.854,R,FA,20,6.234035445,2.532066768,6.340440718,91.779042778,18.650932339,7.061663451,2267.617602184,67,0,"In Play, Out(s)",Field Out
"Rund, Aaron",810921,Four Winds Field,2025-05-23 01:12:47.765,R,SI,11,4.699443768,1.408666358,6.585813735,93.125598094,6.83985837,16.672141699,2194.467628323,54,2,Foul,
"Rund, Aaron",810921,Four Winds Field,2025-05-23 01:13:27.077,R,SW,22,5.118786943,1.425264951,6.4852574,80.086782681,-0.3747887875,-14.681029872,2612.713987035,54,2,Called Strike,
"Rund, Aaron",810921,Four Winds Field,2025-05-23 01:06:02.199,L,SW,11,5.049117567,1.611960454,6.618712595,79.337145954,3.127703981,-10.983415,2635.604679697,54,0,Called Strike,
"Seppings, Jack",808952,Virginia Credit Union Stadium,2025-05-23 01:02:52.151,R,FC,02,6.020759557,2.445059612,6.488865223,86.221105114,1.641337683,-2.587953678,2847.885740443,67,1,Foul,
"Rund, Aaron",810921,Four Winds Field,2025-05-23 01:21:44.155,R,SL,00,4.967108876,1.583354614,6.680299885,86.977935576,8.477759258,-4.740750491,2417.621873115,54,1,Ball,
"Garcia, Sam",822760,,2025-05-23 14:42:44.360,,FA,,5.080280596,-2.662325486,7.065360626,83.22009,14.601415958,-12.376906263,1744.713634,,,,
"Garcia, Sam",822760,,2025-05-23 14:43:26.570,,SW,,4.773098367,-2.94813119,6.733269922,71.44394,5.772353082,14.529439634,2023.702337,,,,
"Garcia, Sam",822760,,2025-05-23 14:38:19.730,,FA,,5.201328805,-2.682943925,6.954670626,82.04163,11.074985602,-9.829383808,1709.315829,,,,
"Aquino, Patricio",699223,,2025-05-23 15:21:15.240,,FA,,5.88104693,-0.1247345316,6.129280626,85.52073,13.927202996,16.031533754,2103.477452,,,,
"Birchard, Ryan",804670,Four Winds Field,2025-05-23 23:19:52.198,R,FA,22,6.54042839,-1.111171693,6.452134964,92.330657074,24.105407072,1.158562455,2296.005548618,58,1,Swinging Strike,
"Birchard, Ryan",804670,Four Winds Field,2025-05-23 23:31:46.301,R,FA,01,6.614195739,-1.057178791,6.622165945,92.144630252,23.300066063,-2.5416493,2302.163661725,58,0,Swinging Strike,
"Birchard, Ryan",804670,Four Winds Field,2025-05-24 00:04:02.895,R,CU,02,6.42166525,-0.7899584787,6.611987066,79.120495951,-12.608643038,-0.8434107889,2557.125150703,58,1,Swinging Strike (Blocked),
"Birchard, Ryan",804670,Four Winds Field,2025-05-24 00:19:46.599,L,FA,00,6.627849017,-0.8932738253,6.461400836,91.668491314,23.29333742,2.089309886,2129.585472541,58,1,Ball,
"Birchard, Ryan",804670,Four Winds Field,2025-05-24 00:18:11.031,R,FA,21,6.470945679,-1.024053771,6.704037898,92.155163284,18.638035254,4.649747369,2265.2661692,58,0,"In Play, Out(s)",Field Out
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-24 01:12:19.029,R,SL,00,5.674607673,1.623057009,6.412914577,88.502679603,-2.033647225,-11.125872939,2665.223441559,58,2,Swinging Strike (Blocked),
"Rodriguez, Yerlin",693750,Four Winds Field,2025-05-24 01:10:36.175,L,SL,00,5.882128362,1.528617719,6.453631286,88.143621857,-3.421406323,-9.899284869,2721.460810341,58,0,"In Play, Out(s)",Field Out
"Broca, Jesus",695871,Four Winds Field,2025-05-24 01:29:31.053,R,SI,11,5.760885118,-1.570269227,5.505106838,93.68931912,10.135591312,-12.321579148,2230.460863762,58,2,Foul,
"Langhorne, Miles",695680,Virginia Credit Union Stadium,2025-05-24 02:12:59.150,R,SL,00,5.404971068,1.565640784,6.297856666,87.868725468,-2.054097384,-1.999904379,2564.474771855,62,2,Swinging Strike,
"Langhorne, Miles",695680,Virginia Credit Union Stadium,2025-05-24 02:08:45.595,R,FA,00,5.667971147,1.127031775,6.646667213,95.845602281,13.932004456,6.000233145,2306.660718866,62,0,Ball,
"Langhorne, Miles",695680,Virginia Credit Union Stadium,2025-05-24 02:08:57.704,R,FA,10,5.476712835,1.319498064,6.572285384,95.697348888,18.543159617,4.652381139,2387.992596365,62,0,Foul,
"Langhorne, Miles",695680,Virginia Credit Union Stadium,2025-05-24 02:10:40.739,R,SL,01,5.412586519,1.608443392,6.231356707,86.515548624,2.008392293,-3.925943274,2480.056016281,62,0,"In Play, Out(s)",Field Out
"Langhorne, Miles",695680,Virginia Credit Union Stadium,2025-05-24 02:11:21.000,L,FA,00,5.445664312,1.600605352,6.009942779,96.196976408,12.044272293,11.359992555,2444.323275051,62,1,Foul,
"Letson, Bishop",811309,,2025-05-24 14:30:12.600,,FA,,5.84034304,1.533502653,7.727320626,88.25452,16.517700883,10.139111868,2445.895144,,,,
"Letson, Bishop",811309,,2025-05-24 14:34:30.670,,FA,,5.929166408,1.306058948,7.636960626,92.31988,17.581399904,10.404676808,2445.812272,,,,
"Letson, Bishop",811309,,2025-05-24 14:31:24.450,,FC,,5.514808427,1.788053623,8.189368903,87.59099,6.303007256,2.986692521,2370.048269,,,,
"Figueroa, Jeferson",689951,,2025-05-24 14:48:28.890,,FA,,6.223459607,1.865888649,5.498330626,85.74464,17.394451151,8.286504134,2177.474495,,,,
"Figueroa, Jeferson",689951,,2025-05-24 14:48:11.600,,FA,,6.265222128,1.811914188,5.447520626,84.7693,17.026501849,6.163740771,2113.736846,,,,
"Sanchez, Dikember",699129,,2025-05-24 14:41:05.910,,FA,,5.974727772,2.816645367,5.798430626,85.76678,7.695471741,2.877878441,2262.756899,,,,
"Letson, Bishop",811309,,2025-05-24 14:32:04.280,,FA,,5.938079525,1.541486101,7.604800626,92.83091,12.620416691,12.337173581,2484.85617,,,,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:19:19.643,R,SL,12,5.79731208,1.667823234,6.537257916,83.390886204,-3.909869053,-6.435151808,2625.024811171,67,2,Swinging Strike,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:18:35.213,R,SI,01,5.529224584,2.201191033,6.66535625,90.415005421,11.67636635,19.987207885,2380.380290929,67,2,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:36:46.487,R,SL,10,5.659736195,1.716393024,6.609019377,85.539998442,0.3986629088,-5.86241819,2614.604032199,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:38:33.050,L,CH,00,5.558715491,1.818397405,6.417996422,86.068574905,7.313084128,12.981995725,1772.196182876,67,2,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:37:05.155,R,SL,20,5.822172052,1.72713802,6.570331219,85.6761288,0.9508360989,-2.193858555,2636.195339572,67,1,"In Play, No Out",Single
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:38:50.865,L,SL,10,5.75289856,1.593335357,6.986030336,86.495409845,-0.1509897237,-2.544862465,2800.146436745,67,2,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:48:01.301,R,FA,00,5.694040857,1.559153009,6.346065696,92.389891704,11.396955299,11.154568146,2300.391221806,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:53:04.254,L,CH,22,5.504328337,2.116162962,6.272180346,86.123501562,4.114626587,9.273506728,1922.721290031,67,2,"In Play, Out(s)",Field Out
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 20:48:51.596,R,SL,12,5.590138406,1.799081909,6.771063653,85.697528189,0.1607863713,-5.757201223,2617.218895327,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:04:10.701,R,SL,00,5.707256886,1.695679839,6.495495996,85.825499097,-2.43490133,-3.026314806,2635.322704955,67,2,Called Strike,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:03:18.145,R,SL,32,5.730548074,1.633899811,6.733347267,87.355496109,0.354051148,-3.224724371,2622.551721121,67,1,Foul,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:01:37.069,R,SL,00,5.553880123,1.928299297,6.823269359,85.015777521,-2.665847986,-3.035594587,2586.05851256,67,1,Swinging Strike,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:01:51.843,R,SI,01,5.626225326,1.870552644,6.509781124,93.559922053,13.041170677,16.529330479,2500.251089522,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:02:15.994,R,CH,11,5.457397511,1.629689777,6.768022167,86.643698208,3.765579504,11.046357904,1784.619540418,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:18:46.341,R,SI,20,5.536295535,1.795751885,6.752284952,93.083925717,5.98191334,15.517100953,2461.482695467,67,2,Called Strike,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:16:47.871,L,SL,10,5.643548448,1.784431916,7.0619729,86.427307264,0.7966175492,-1.921254742,2635.621078899,67,1,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:17:39.968,L,SL,22,5.675088984,1.672012706,6.602626116,85.018968062,-0.269566297,-3.073727954,2572.206112616,67,1,"In Play, Out(s)",Field Out
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:17:03.999,L,CH,20,5.457753571,1.84135456,6.768052559,88.18161405,2.856977399,12.072597602,1633.351061784,67,1,Foul,
"Root, Bayden",694843,Four Winds Field,2025-05-24 21:44:39.535,R,SI,21,4.834091983,1.393461566,6.431258751,93.508600425,5.518951876,17.656284105,2311.822852715,67,0,Ball,
"Gillis, Tanner",828705,Four Winds Field,2025-05-24 21:32:57.452,R,SL,00,5.778697784,1.658725845,6.732658085,85.087736941,-1.470237609,-3.198326142,2486.293494823,67,2,Swinging Strike,
"Root, Bayden",694843,Four Winds Field,2025-05-24 21:44:21.441,R,SL,11,4.978714686,1.188612779,6.568360446,87.920816516,4.416653603,-8.458255494,2796.644137709,67,0,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-24 21:52:04.874,R,SI,32,4.757412055,1.377411461,6.420232828,93.13323576,6.041916556,14.44240841,2243.792969565,67,2,"In Play, Out(s)",Field Out
"Root, Bayden",694843,Four Winds Field,2025-05-24 21:50:18.537,R,SW,02,4.771535882,1.099737441,6.580656615,84.357915782,-0.2975089941,-13.513164066,2925.879278312,67,2,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-24 22:11:48.099,L,SI,12,4.634505395,1.354891136,6.379047046,91.814869577,11.904062939,11.737996741,2369.688774054,67,0,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-24 22:11:06.348,L,SI,10,4.624764721,1.493823378,5.940635079,92.871536619,5.629322125,9.614441989,2284.134326456,67,0,Called Strike,
"Root, Bayden",694843,Four Winds Field,2025-05-24 22:15:29.178,R,SW,00,4.809722609,1.304528793,6.660340524,83.685947207,-2.513535516,-7.482176978,2808.25484893,67,2,Ball,
"Root, Bayden",694843,Four Winds Field,2025-05-24 22:16:07.659,R,SI,11,4.679512779,1.404055019,6.45653734,92.639251927,4.349057575,15.384893614,2461.287874501,67,2,Ball,
"Birchard, Ryan",804670,Neuroscience Group Field,2025-05-17 19:00:24.803,R,FC,21,6.449872031,-0.6289599327,6.603738639,89.519473858,9.263480397,-4.606496855,2390.868848724,60,0,Ball,
