BREWERS_PITCHER,PITCHER_ID,STADIUM,DATE_TIME,BATTER_SIDE,PITCH_TYPE,COUNT,REL_HEIGHT,REL_SIDE,EXTENSION,VELOCITY,INDUCED_VERT_BREAK,HORZ_BREAK,SPIN_RATE,TEMPERATURE,OUTS,PITCH_CALL,PLAY_RESULT
"Welch, Chandler",803068,DozerPark,2025-05-07 11:52:30.920,L,CH,00,5.184486281,1.950626645,6.455282855,75.82947,0.4564633434,10.360757052,1191.191324,72,0,Ball,
"Sanchez, Dikember",699129,DozerPark,2025-05-07 13:30:35.540,R,FA,00,6.068591071,1.425314303,6.162642103,92.88213,12.353948322,1.849242108,2435.513944,72,0,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:22:08.220,L,SW,02,5.256058717,1.781964721,6.602989977,80.33222,-1.622064304,-15.587429852,2587.038567,72,2,Ball,
"Root, Bayden",694843,DozerPark,2025-05-07 13:08:53.100,L,SL,00,4.727463849,1.386054857,6.484379707,87.85317,0.3842995061,-7.80383135,2712.680951,72,0,Called Strike,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:47:02.180,R,FC,10,5.323186195,1.41051431,6.875125622,86.4218,7.509870114,2.411660942,2397.743753,72,0,Foul,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:18:33.730,R,SW,00,5.342715716,1.776757362,6.857439977,79.43489,0.8953966789,-9.805523824,2471.180839,72,0,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:36:42.400,R,SW,02,5.239789467,1.654099271,6.810449977,82.20051,4.662593992,-10.925828618,2588.277638,72,2,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:54:38.350,R,SI,00,5.243598537,1.6429802,6.60393119,92.32663,14.397026058,12.317526484,2169.35135,72,1,Called Strike,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:56:55.320,R,FC,10,5.241396478,1.59271909,6.970235622,88.04847,7.163804892,0.6441071522,2551.262741,72,1,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:55:17.680,R,SW,02,5.106281322,1.792538213,6.817839977,80.23728,-0.1415150142,-16.000232706,2620.35108,72,1,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:31:41.310,R,FA,00,5.458333315,1.567733188,7.078922103,91.62816,18.779962069,6.685218704,2321.167961,72,0,In Play,Out
"Root, Bayden",694843,DozerPark,2025-05-07 13:09:09.960,L,SI,01,4.656119404,1.264741433,7.10434119,92.97508,9.082238874,14.442473547,2329.146367,72,0,In Play,Out
"Welch, Chandler",803068,DozerPark,2025-05-07 12:12:13.650,R,FC,00,5.424834587,1.643551777,6.755945622,87.18025,4.334479793,-4.455519817,2408.483395,72,0,Foul,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:20:01.320,R,SW,12,5.203374648,1.695150372,7.004739977,81.18797,1.895845791,-13.740262938,2486.030471,72,0,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:21:38.720,L,FC,01,5.262546902,1.796667784,6.848735622,87.96125,6.097930886,-1.832607413,2445.178367,72,2,Foul,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:48:00.370,R,FC,22,5.409784063,1.579619833,6.703565622,87.12761,6.272183461,-3.160524287,2440.591618,72,0,In Play,Single
"Welch, Chandler",803068,DozerPark,2025-05-07 12:36:33.480,R,FC,20,5.29701503,1.582295777,6.860345622,87.32752,6.021611313,-2.836043694,2449.177161,72,1,Called Strike,
"Root, Bayden",694843,DozerPark,2025-05-07 12:53:44.850,R,SI,21,4.633155869,1.510083176,6.80285119,93.85088,5.873837689,15.003278601,2179.106674,72,1,In Play,Single
"Welch, Chandler",803068,DozerPark,2025-05-07 12:17:31.350,R,SI,11,5.29057015,1.756130519,6.94402119,90.72791,12.301076679,13.185618948,2078.258949,72,0,Ball,
"Root, Bayden",694843,DozerPark,2025-05-07 13:10:03.310,R,SW,01,4.736356039,1.160895461,6.886869977,83.25293,-1.7891319,-14.170179167,2808.878149,72,1,Called Strike,
"Welch, Chandler",803068,DozerPark,2025-05-07 12:32:33.300,R,SW,01,5.321808157,1.729776363,6.614759977,81.66737,2.014534493,-11.613312152,2573.615662,72,1,Ball,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:54:51.890,R,SW,01,5.165875224,1.717007304,6.671419977,81.18753,5.274864526,-10.341083592,2493.514587,72,1,Swinging Strike,
"Welch, Chandler",803068,DozerPark,2025-05-07 11:35:28.350,R,FA,00,5.380220018,1.60701943,7.149692103,92.3796,14.668446646,9.390143041,2347.894328,72,1,In Play,Out
"Welch, Chandler",803068,DozerPark,2025-05-07 12:20:41.720,R,SI,32,5.152944205,1.781451484,6.87980119,91.08296,13.130312664,12.452792428,2192.622258,72,0,In Play,Out
"Aquino, Patricio",699223,,2025-05-08 15:04:59.020,,SI,,6.147130057,2.456866037,6.594003207,89.36191,12.917673557,17.752971305,2159.381545,,,,
"Figueroa, Jeferson",689951,,2025-05-08 15:06:48.810,,CH,,6.322888212,2.045201492,5.29414092,82.7043,6.34816265,19.050127178,1776.579764,,,,
"Aquino, Patricio",699223,,2025-05-08 15:02:12.190,,SI,,6.098648814,2.43122182,6.774073207,87.53798,13.350706092,15.174874318,2118.724313,,,,
"Aquino, Patricio",699223,,2025-05-08 15:01:39.170,,SI,,6.182381081,2.508115729,6.614873207,86.24111,13.540919614,17.264626239,2129.050181,,,,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:20:47.660,R,SW,12,5.130979945,1.469835666,7.614500261,81.62235,-3.469980284,-12.140125182,2469.214982,68,0,In Play,Out
"Letson, Bishop",811309,DozerPark,2025-05-08 19:00:15.790,R,SW,00,5.029061956,1.515751592,7.807020261,80.96854,-5.374715444,-13.904338719,2442.026485,68,0,Foul,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:59:42.830,L,FA,00,5.647329514,1.189572141,7.609862386,93.00036,13.170455743,9.998845072,2410.405406,68,2,Ball,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:59:57.930,L,CH,10,5.220541899,1.381354382,7.750873138,84.14827,6.240076018,17.947418045,2354.870351,68,2,Called Strike,
"Letson, Bishop",811309,DozerPark,2025-05-08 18:52:32.310,R,SW,12,5.12970443,1.26327359,7.915180261,81.81838,-1.307629439,-14.059097883,2417.884762,68,2,In Play,Out
"Aquino, Patricio",699223,DozerPark,2025-05-08 21:12:59.550,L,CH,01,5.317920215,2.461181337,5.974643138,85.68249,6.103294908,17.920095946,2219.764353,68,2,In Play,Out
"Letson, Bishop",811309,DozerPark,2025-05-08 19:29:12.520,R,FA,22,5.573852412,0.9754078142,7.783732386,94.83118,18.587466885,10.619137906,2570.28173,68,2,Ball,
"Letson, Bishop",811309,DozerPark,2025-05-08 20:14:01.130,R,FA,11,5.624594153,1.005969326,7.975222386,92.87151,14.488243987,9.355918967,2542.091845,68,0,Called Strike,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:03:15.000,R,FA,10,5.551117236,1.003485172,7.828712386,94.78001,12.080772352,9.860831715,2507.356642,68,2,Called Strike,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:24:13.870,R,SW,00,5.229183566,1.590825933,7.693720261,82.04996,-1.432149084,-14.919156481,2420.757621,68,1,Ball,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:27:46.180,R,SI,00,5.184001087,1.506474072,7.693271473,92.16517,9.21068828,16.593514398,2330.544014,68,2,Foul,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:03:47.920,R,FA,12,5.654008432,0.7284436708,7.804182386,94.84362,18.001281112,9.624842297,2461.5101,68,2,Swinging Strike,
"Letson, Bishop",811309,DozerPark,2025-05-08 20:00:56.510,L,SW,22,5.097085882,1.568911865,7.678510261,81.24935,-1.752370545,-9.141111758,2447.1109,68,2,Ball,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:17:15.390,L,FA,10,5.622827897,0.8485914841,7.713682386,93.95285,16.818388328,13.5076417,2476.835272,68,0,Ball,
"Letson, Bishop",811309,DozerPark,2025-05-08 19:18:42.230,L,SW,32,5.151864213,1.135189302,7.874810261,81.09698,-0.7983251686,-12.336170932,2306.444709,68,0,Ball,
"Gillis, Tanner",828705,,2025-05-09 15:11:18.490,,FC,,4.307075689,2.339694807,5.950716778,85.20307,5.806807933,0.6341603922,2380.102793,,,,
"Gillis, Tanner",828705,,2025-05-09 15:13:16.490,,FA,,4.355356961,2.25166546,6.233717822,88.77156,14.177064459,6.601845452,2353.030989,,,,
"Langhorne, Miles",695680,IntimidatorStadium,2025-05-09 22:29:39.860,R,CU,22,5.200315534,1.530748248,6.663653714,79.1849,-9.589825474,-15.646491387,2501.000617,76,0,Ball,
"Langhorne, Miles",695680,IntimidatorStadium,2025-05-09 22:29:02.520,R,SL,11,5.242725528,1.677810187,6.37418182,88.14404,3.73804879,-3.175665209,2630.728249,76,0,Foul,
"Langhorne, Miles",695680,IntimidatorStadium,2025-05-09 22:29:24.600,R,FA,12,5.517181624,1.302021639,6.845774215,96.67756,12.876135444,5.053231287,2484.730854,76,0,Ball,
"Rodriguez, Yerlin",693750,DozerPark,2025-05-09 20:54:08.640,R,SL,11,5.676847056,1.251239597,6.040130956,88.93416,-4.088692755,-7.150477647,2809.364946,71,1,Ball,
"Sanchez, Dikember",699129,DozerPark,2025-05-09 21:34:06.510,R,SL,11,5.593039212,1.786533693,5.980410956,85.93335,3.057861984,-10.613890216,2727.172367,71,1,Ball,
"Sanchez, Dikember",699129,DozerPark,2025-05-09 21:35:51.430,L,FA,00,5.742403737,1.413510644,6.376093351,92.7421,11.352761305,6.147175024,2272.882191,71,2,Ball,
"Sanchez, Dikember",699129,DozerPark,2025-05-09 21:33:47.340,R,FA,10,5.777283366,1.509651473,6.530233351,90.51734,12.207976179,3.562519479,2210.834576,71,1,Foul,
"Rodriguez, Yerlin",693750,DozerPark,2025-05-09 20:58:11.980,R,SL,22,5.718942314,0.8245776329,5.762790956,87.76114,-7.330913594,-10.15346917,2928.074339,71,1,Ball,
"Garcia, Sam",822760,IntimidatorStadium,2025-05-09 18:40:51.120,R,FA,02,5.455033773,-2.803623007,6.822253661,89.48887,18.510092582,-5.523537118,2098.039615,79,0,Ball,
"Garcia, Sam",822760,IntimidatorStadium,2025-05-09 19:13:12.250,R,SW,00,5.180162595,-3.176998692,6.631101535,77.47327,-0.7385524855,7.726034148,2175.591941,79,1,Called Strike,
"Garcia, Sam",822760,IntimidatorStadium,2025-05-09 19:11:21.250,L,FC,00,5.342362651,-3.109182628,6.52280718,81.46727,2.763316891,-1.343561705,2023.942727,79,0,Ball,
"Garcia, Sam",822760,IntimidatorStadium,2025-05-09 18:42:57.510,L,FA,01,5.408066015,-2.921662378,6.829023661,90.3003,13.642120939,-10.186554683,2064.871521,79,1,Foul,
"Cruz, Stiven",691602,,2025-05-10 15:31:41.460,,FA,,5.444304025,1.388532235,5.164297822,87.31581,,,2352.516998,,,,
"Rund, Aaron",810921,,2025-05-10 17:28:53.830,,SW,,5.586257335,1.59498492,7.305406803,76.09629,4.586213027,-9.036303093,2468.40221,,,,
"Rund, Aaron",810921,,2025-05-10 17:30:05.340,,SW,,5.515633969,1.749662656,6.885026803,75.1603,4.2576244,-13.492310068,2526.785791,,,,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 20:08:09.020,R,SL,32,5.490796007,2.222898614,6.930884128,87.78431,3.34408962,-6.977848113,2742.736798,66,1,Foul,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 19:44:55.500,R,SW,02,5.232036245,2.273883034,6.948424398,82.23254,3.709008619,-15.840933748,2987.114058,66,0,Ball,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 20:07:14.270,R,CH,12,5.157275825,2.160270676,7.266487275,87.81882,-2.936141354,15.733719168,2116.373143,66,1,Ball,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 20:07:34.720,R,SL,22,5.616377851,2.301170273,6.887744128,87.0877,3.898265853,-7.675767732,2836.828727,66,1,Foul,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 20:10:25.980,L,FA,00,5.357944331,2.297055387,6.969086523,91.41081,10.350107371,1.619441711,2494.908868,66,1,Called Strike,
"DeBerry, Jaron",809229,IntimidatorStadium,2025-05-10 19:45:39.330,L,CU,00,5.68291968,2.2257264,6.772226022,80.15466,-10.820916578,-16.359782765,3128.60591,66,1,Called Strike,
"Broca, Jesus",695871,DozerPark,2025-05-10 06:00:00.000,L,FA,01,5.73656579,-1.436848201,5.749608514,92.05642,16.386978943,-4.574506209,2410.132665,77,1,Foul,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,FA,11,5.237270075,-1.5005796,5.961008514,87.43763,3.564190866,-4.301428037,2630.699274,77,0,In Play,Single
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,FA,11,5.379282674,-1.660380195,6.124778514,88.14311,6.139576404,1.580218339,2656.126822,77,1,Called Strike,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,L,CU,01,5.603808996,-1.479265448,5.939598013,81.90809,-0.9951600754,15.373587346,3239.722358,77,2,Ball,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,L,CU,31,5.548342757,-1.464153941,6.001678013,80.51515,-6.087898937,14.015607523,3312.639634,77,2,Ball,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,L,CU,00,5.66987004,-1.44467485,5.917668013,81.30065,-2.911337241,12.818979465,3231.682027,77,2,Called Strike,
"Figueroa, Jeferson",689951,DozerPark,2025-05-10 06:00:00.000,R,SL,00,5.889777423,1.878069857,5.442046119,80.99442,6.34750968,-9.434577521,2510.202867,77,1,In Play,Out
"Figueroa, Jeferson",689951,DozerPark,2025-05-10 06:00:00.000,L,CH,22,5.724477972,2.128527042,5.543209266,88.97899,8.229021433,16.321481747,2170.59656,77,2,Ball,
"Figueroa, Jeferson",689951,DozerPark,2025-05-10 06:00:00.000,L,FA,12,5.913783036,1.930177996,5.787248514,93.11809,16.373671968,9.880450512,2503.331985,77,2,Ball,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,FA,00,5.302591416,-1.758577,6.196748514,87.7265,7.876186593,-3.440510933,2575.486461,77,1,Foul,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,FA,11,5.266059031,-1.524374112,6.066768514,89.1492,11.209360935,-4.807321231,2670.464322,77,0,Ball,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,CU,01,5.618988071,-1.331654413,6.106528013,80.3779,-6.871921472,13.045181651,3201.940538,77,0,Ball,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,CU,11,5.22452137,-1.706630674,5.984218013,83.57593,2.1470448,13.711832797,3153.402754,77,2,Foul,
"Flores, Anthony",800260,DozerPark,2025-05-10 06:00:00.000,R,CU,22,5.590251447,-1.536255797,6.075218013,81.07871,-6.408291442,15.15971649,3331.967136,77,1,Foul,
"Langhorne, Miles",695680,,2025-05-04 11:00:22.430,,FA,,5.216934483,1.427711189,6.493590084,87.48741,18.815441026,8.273348457,2232.458948,,,,
"Welch, Chandler",803068,,2025-05-04 11:14:04.730,,FA,,5.434766087,1.592711581,7.030190084,90.29128,14.353081484,8.491713288,2319.836662,,,,
"Welch, Chandler",803068,,2025-05-04 11:03:51.300,,CH,,5.223943871,2.47864569,6.451710155,79.79593,,,1451.10578,,,,
"Rund, Aaron",810921,,2025-05-04 11:23:15.240,,FC,,5.121232954,1.745126672,6.012910595,80.12406,11.674893744,-5.502694948,2228.79968,,,,
"Welch, Chandler",803068,,2025-05-04 11:09:13.570,,FC,,5.369896107,2.350791428,6.440200595,84.55528,4.046596579,-1.875769328,,,,,
"Rund, Aaron",810921,,2025-05-04 11:24:46.350,,FC,,5.09504662,1.803138006,5.779030595,80.32436,5.930678469,-1.56232535,2162.62451,,,,
"Welch, Chandler",803068,,2025-05-04 11:11:18.790,,FC,,5.307778408,2.545491993,6.482700595,83.80524,2.328724317,-3.771511968,2561.747728,,,,
"Sanchez, Dikember",699129,,2025-05-04 11:21:15.990,,FA,,5.625661552,2.246047928,6.312130084,85.69855,8.822542086,-2.703290976,2101.607333,,,,
"Welch, Chandler",803068,,2025-05-04 11:11:44.790,,FA,,5.281248048,2.447669884,6.298060084,89.32087,12.586592388,9.435347682,2233.050905,,,,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:10:28.612,R,SW,21,5.873985487,1.563117198,5.569692187,78.6422916,4.403045284,-5.726460534,2304.557062793,67,2,"In Play, Out(s)",Field Out
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:08:48.755,R,FA,21,5.816148582,1.264020488,5.901336177,91.103216827,13.960805886,6.254312434,2451.840546566,67,2,Ball,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:06:04.686,L,FA,12,5.74893855,1.061345371,5.902752882,92.43151298,16.151972238,12.552229706,2428.988922866,67,0,Foul,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:07:59.741,R,FA,00,5.694243191,0.9119924998,6.155172583,95.266283532,15.503217765,13.076447527,2525.407092007,67,2,Ball,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:06:32.008,L,CH,12,5.545861764,1.57384346,5.084510148,83.218199182,0.4272490417,14.681287216,1801.947979157,67,0,"In Play, Out(s)",Field Out
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:25:42.698,R,FA,10,5.778857776,1.18772067,5.739544483,90.432523936,17.579731289,6.812930733,2350.811855253,67,0,Foul,
"Flores, Anthony",800260,Neuroscience Group Field,2025-05-04 18:19:29.468,R,FA,00,5.297163171,-1.594433984,5.580573828,88.392856847,6.333325668,-3.027226414,2502.593415738,65,0,Foul,
"Flores, Anthony",800260,Neuroscience Group Field,2025-05-04 18:25:02.281,R,FA,02,5.184618909,-1.844564976,5.826434313,88.040360686,8.775304898,0.7274672514,2578.937439568,65,2,Ball,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:29:20.807,R,SW,20,5.866439188,1.529948652,5.490665528,78.111036352,7.459834652,-8.934163106,2169.338191013,67,0,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-05-04 18:23:17.505,L,FA,21,5.235633586,-1.602818038,5.695476907,88.638100933,9.228274109,3.337645848,2443.802403246,65,1,Foul,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:34:10.484,L,CH,22,5.388149812,1.781520055,5.402893692,85.470037284,3.293838649,16.869319285,1710.844091667,67,2,"In Play, Out(s)",Field Out
"Flores, Anthony",800260,Neuroscience Group Field,2025-05-04 18:39:15.909,R,FA,11,5.237782257,-1.67024316,6.071956307,87.242357216,6.920006531,2.414872089,2666.216581537,65,0,Foul,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:32:02.658,L,FA,00,5.799662328,1.274477892,5.770615803,91.177321496,16.64149051,11.17752271,2268.045773688,67,2,Called Strike,
"Cruz, Stiven",691602,Synovus Park,2025-05-04 18:30:51.939,L,CU,10,6.258973423,1.046071309,5.583025522,72.951739701,-15.24211119,-9.485264537,2471.223068629,67,1,Called Strike,
"Flores, Anthony",800260,Neuroscience Group Field,2025-05-04 18:57:04.369,R,FA,20,5.325101093,-1.507385127,5.935820349,89.173752803,8.346297718,0.2801617088,2604.081109528,65,2,Ball,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-05-04 19:19:01.334,R,SL,10,5.889615414,1.013144073,6.263126159,87.211329804,-6.291369889,-8.132453392,2763.396905942,65,0,Ball,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-05-04 19:20:24.441,R,FA,11,5.333411709,1.565191099,6.3917252,97.106132608,10.488459111,0.7295565138,2632.760757353,65,1,Called Strike,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-05-04 19:42:34.857,R,SL,21,5.728998641,1.294029049,6.359914263,88.116576094,-6.589653006,-4.115910372,2766.144349096,65,2,Ball,
"Rodriguez, Yerlin",693750,Neuroscience Group Field,2025-05-04 19:40:03.753,L,SL,11,5.687573637,0.9406576663,6.492124962,88.621942259,-5.517393557,-8.610413473,2753.117488566,65,1,Swinging Strike,
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:08:45.215,R,SL,10,5.37798337,2.699538808,5.891850918,80.484403285,5.624190999,-5.75187861,2140.984616087,65,1,Ball,
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:09:06.888,R,FA,20,5.395873628,2.460552122,5.889605417,92.386077607,12.540274315,12.143224365,2290.248385402,65,1,Called Strike,
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:08:26.727,R,SL,00,5.306101637,2.707003391,5.773128636,80.414009712,1.852285877,1.577766097,2149.390296187,65,1,Ball,
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:05:15.392,L,CH,01,5.218857728,2.550606424,5.942329071,84.02124559,7.103441816,10.694653045,1956.138556053,65,0,Called Strike,
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:20:35.630,R,SL,11,5.451746337,2.567621863,5.799357432,82.692553233,3.796498813,-1.300127088,2327.213400258,65,1,"In Play, Out(s)",Field Out
"Aquino, Patricio",699223,Neuroscience Group Field,2025-05-04 20:21:12.590,L,FA,00,5.681581563,2.131878657,5.970015017,93.369115331,14.376625137,8.749301013,2222.825170181,65,2,"In Play, No Out",Double
"Seppings, Jack",808952,,2025-05-06 14:13:16.070,,FC,,5.046579155,2.980763703,5.376829276,80.51067,3.210984357,-2.614816166,2490.511386,,,,
"Rund, Aaron",810921,,2025-05-06 16:23:05.850,,SW,,5.403213189,2.573892937,5.893090011,73.84536,2.321046544,-9.405954579,2473.031789,,,,
"Rund, Aaron",810921,,2025-05-06 16:24:08.230,,SW,,5.198303082,2.326553724,6.170930011,76.76964,7.281873028,-5.132384862,2440.837223,,,,
"Broca, Jesus",695871,,2025-05-06 16:12:28.310,,SL,,6.198988842,-0.8517675104,5.258318772,74.27774,-6.915625872,8.062995459,2583.063608,,,,
"Figueroa, Jeferson",689951,,2025-05-06 16:19:31.790,,CH,,6.189516014,2.669289462,5.028429663,81.44102,8.677479958,17.749708053,1977.76673,,,,
"Broca, Jesus",695871,,2025-05-06 16:12:08.480,,SI,,6.233462049,-0.8561725155,5.941129296,87.60101,9.103311108,-12.10717481,2316.004038,,,,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:10:20.540,R,SL,01,5.673904756,1.992403545,6.794291601,86.07019,-4.80735562,-4.176260899,2652.09361,75,1,Swinging Strike,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 20:07:12.390,R,SL,02,5.747094395,1.710567293,6.749291601,85.64197,-1.139042494,-5.238390519,2733.644287,75,1,Ball,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 20:31:07.130,L,CH,02,5.681552116,2.179435971,7.012344748,86.35516,4.881299707,14.859766485,1675.380476,75,1,Ball,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:20:53.880,R,FA,02,5.631688359,1.934159535,7.217513996,93.95731,10.814777632,10.15722907,2434.992319,75,0,Ball,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:41:36.080,L,FA,32,5.712734742,1.890233096,7.222513996,95.3693,17.989387999,8.169800399,2550.598437,75,1,Foul,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:24:30.100,L,FC,00,5.709930875,1.943441959,6.459707516,89.93076,2.62124916,0.9385341828,2369.267237,75,1,Foul,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 20:13:05.620,R,SL,22,5.764501018,1.954772775,6.620971601,86.73305,-2.291268851,-5.179149452,2765.67354,75,1,Ball,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:10:05.570,R,SI,00,5.617801026,1.993434557,7.137243083,92.00635,8.627506559,17.961012279,2394.07195,75,1,Swinging Strike,
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 19:09:25.310,R,SL,01,5.753105756,1.841614764,6.752491601,84.91821,-2.993678233,-3.205727553,2718.772334,75,0,In Play,Out
"Gillis, Tanner",828705,IntimidatorStadium,2025-05-06 20:05:57.550,R,SI,00,5.501070657,2.019791119,7.206853083,89.87424,7.786639796,15.350734288,2427.936039,75,1,Foul,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:43:52.310,R,SW,10,6.288616505,-0.03627902704,6.642881239,81.63356,-2.723094798,-11.964167978,2526.847197,77,0,Called Strike,
"Birchard, Ryan",804670,DozerPark,2025-05-06 18:39:08.750,L,FC,00,6.462674424,-0.5820966244,6.828326884,89.7836,9.229465477,-0.2883064184,2342.680972,77,0,Ball,
"Birchard, Ryan",804670,DozerPark,2025-05-06 18:50:31.860,L,FC,10,6.371956605,-0.5155254693,6.840326884,91.60449,12.236180559,-1.427031966,2409.488434,77,2,Foul,
"Broca, Jesus",695871,DozerPark,2025-05-06 20:29:07.010,R,CH,00,5.646969726,-1.746076505,6.121764116,82.09942,14.145248276,-11.715515433,1835.859548,77,2,In Play,Out
"Birchard, Ryan",804670,DozerPark,2025-05-06 18:33:53.300,R,FA,00,6.448300038,-0.9468852921,7.126783364,91.85494,22.892654956,2.057143054,2159.909674,77,0,Foul,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:32:52.660,L,CU,01,6.207052551,-0.3530811223,7.227662863,78.9089,-11.373238791,-8.314284425,2634.694729,77,2,Ball,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:30:21.290,R,FC,11,6.310836523,-0.7570647976,6.932936884,89.8279,10.179255152,-2.479561179,2390.450978,77,1,Ball,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:46:40.140,L,SW,12,6.198782531,-0.3645528374,6.936141239,83.43887,-0.5980196163,-14.584965085,2413.275702,77,1,In Play,Out
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:29:47.130,R,CU,00,6.33034989,-0.5533035234,7.125522863,75.75746,-15.256031596,-2.084427005,2579.167987,77,1,Ball,
"Broca, Jesus",695871,DozerPark,2025-05-06 20:27:52.900,L,SL,10,5.778264258,-1.573980447,5.285500969,77.43652,-2.958229888,7.950651443,2520.918299,77,2,Ball,
"Figueroa, Jeferson",689951,DozerPark,2025-05-06 20:23:42.890,R,SL,00,5.869266364,1.565232921,5.375720969,83.27422,6.70978967,-7.779504196,2516.05486,77,1,Called Strike,
"Figueroa, Jeferson",689951,DozerPark,2025-05-06 20:18:41.420,R,SL,20,5.732173422,1.636781065,5.229020969,83.66297,3.900058049,-7.223435531,2568.779647,77,1,Ball,
"Birchard, Ryan",804670,DozerPark,2025-05-06 18:17:23.630,R,FC,10,6.449489716,-0.6361810271,6.911956884,91.19045,13.739087919,-3.587968245,2422.599184,77,1,Called Strike,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:05:07.920,R,SW,00,6.372997541,-0.1888223665,7.015591239,82.07299,0.7991010195,-13.652703013,2481.622237,77,0,Ball,
"Birchard, Ryan",804670,DozerPark,2025-05-06 19:47:27.690,R,FC,00,6.389777032,-0.3979949741,6.768586884,91.83589,16.442529944,-5.693114757,2448.188794,77,2,Ball,
"Broca, Jesus",695871,DozerPark,2025-05-06 21:10:40.250,R,FA,00,5.792158092,-1.395442744,5.556713364,92.7638,19.333339009,-7.242927765,2288.496894,77,0,Foul,
"Rund, Aaron",810921,DozerPark,2025-05-06 21:17:46.200,L,SL,00,4.909656652,1.540302911,6.748920969,87.31225,6.92132207,-4.207687016,2375.141594,77,2,Foul,
"Birchard, Ryan",804670,DozerPark,2025-05-06 18:18:03.730,R,SW,21,6.370825188,-0.3858604863,6.791581239,82.54048,1.007766499,-9.080729641,2542.067473,77,1,Ball,
